NAME,HUC6,OBJECTID,N,HDIdgi,oc,clay,silt,sand,wpg2,wp,fc,tp,ep,Ks,wsolidityu2,wroundu2,wsizemean,wgrademean,denvfroots,denfroots,denmroots,dencoroots,etDp2000,etDp2001,etDp2002,etDp2003,etDp2004,etDp2005,etDp2006,etDp2007,etDp2008,etDp2009,etDp2010,etDp2011,etDp2012,etDp2013,etDp2014,petDp2000,petDp2001,petDp2002,petDp2003,petDp2004,petDp2005,petDp2006,petDp2007,petDp2008,petDp2009,petDp2010,petDp2011,petDp2012,petDp2013,petDp2014,n,asinHDIdgi,log10oc,sqrtclay,sqrtsand,log10wpg2,sqrtwp,log10tp,sqrtep,sqrtKs,angularwsolidityu2,asinwroundu2,log10wsizemean,log10wgrademean,log10denvfroots,log10denfroots,log10denmroots,log10dencoroots,sqrtn
Galveston Bay-Sabine Lake,120402,301,38,0.638712676,1.695999983,15.82631571,37.2657894,46.9078947,0.162162162,0.132587001,0.224497503,0.428032346,0.203534843,75.17669921,0.9149885,0.792742362,6.925519684,1.481481481,0.004760277,0.108668486,0.000381535,0,0.596939714,0.409542857,0.371531714,0.469651714,0.463172,0.587428,0.423542857,0.514830571,0.551985429,0.519949143,0.649003143,0.804985714,0.548496286,0.552228,0.580312857,1.504783429,0.823517714,0.748886571,0.898341143,0.900000571,1.363973143,0.885173714,0.956014,1.218900857,1.128096,1.39233,2.143612286,1.119583429,1.217126,1.176100857,1.032023429,0.925954778,0.229425844,3.978230224,6.848933837,-0.790050474,0.36412498,-0.368523411,0.451148361,8.67044977,1.121871568,1.098137088,0.840452368,0.170696227,-2.322367771,-0.963896384,-3.418465172,-5,1.015885539
Grand,102801,195,109,0.465116379,2.080957443,28.13302748,57.81834874,14.05045865,0.428571429,0.198405007,0.375085003,0.532075468,0.156990465,26.03367168,0.909925691,0.741003723,3.736615936,1.32608161,0.001831898,0.0516146,1.45E-05,0.00031988,0.686505138,0.545728716,0.726354862,0.62211055,0.574645321,0.653289358,0.646028257,0.53622789,0.417246697,0.47543156,0.48229,0.616470917,0.655137982,0.597138073,0.56801945,1.799863028,1.20239945,1.766120183,1.65848422,1.206537156,1.748878624,1.699967523,1.310236239,0.89515844,1.038079174,0.986259633,1.459136055,2.10197,1.398518624,1.282698532,1.01729647,0.750486182,0.318263199,5.304057643,3.748394143,-0.367976785,0.445426769,-0.274026764,0.396220223,5.102320225,1.114620865,1.036870384,0.572478462,0.122570252,-2.73709881,-1.287227433,-4.837929713,-3.495012377,1.008611159
Grand-Moreau,101303,286,12,0.499270759,1.674166645,24.60833311,34.45833373,40.93333308,1.083333333,0.169851253,0.31051124,0.508962277,0.198451037,55.6826273,0.925203621,0.769592758,3.281138974,1.666666667,0.000804248,0.026544652,0,0,0.781590833,0.952240833,1.136445,0.811125833,0.950569167,0.785700833,0.971309167,0.865364167,0.6605975,0.816268333,0.692070833,0.750543333,0.837251667,0.579126667,0.791563333,3.573228333,3.812449167,5.869155,3.592564167,4.47226,3.650205,4.94614,3.6941775,2.902249167,3.138350833,2.490793333,2.451814167,4.38072,1.847528333,2.375550833,1.143680104,0.784668922,0.223798685,4.960678695,6.397916308,0.034762106,0.412130141,-0.293314405,0.445478436,7.462079288,1.137409245,1.070133015,0.516024625,0.22184875,-3.094610162,-1.576022972,-6,-5,1.069429803
Great Miami,50800,262,70,0.176498335,1.755396829,20.95999997,54.17857132,24.86142866,2.333333333,0.222059996,0.359619995,0.460377356,0.100757361,8.317700171,0.921,0.778,7.545594644,1.576271186,0,0.040597702,0,0,0.582031014,0.57870058,0.592108986,0.534341594,0.641491884,0.548255217,0.539741884,0.598317391,0.516982319,0.633524493,0.63867,0.452488696,0.671875652,0.629997971,0.633663478,1.232607826,1.137426522,1.16003942,0.973135652,1.188173333,1.091086232,1.036318551,1.264424638,1.04498,1.246194928,1.372426957,0.813228986,1.493773188,1.121292609,1.221850435,1.15786799,0.433574301,0.244375309,4.578209254,4.98612361,0.367976785,0.471232423,-0.336886046,0.317423,2.884042332,1.130856288,1.080180958,0.877693471,0.197630937,-5,-1.391498545,-6,-5,1.076042745
Great Salt Lake,160203,338,16,0.160078834,2.329999987,14.05000013,41.62500024,44.32499969,26.1875,0.118797001,0.242566999,0.530566036,0.287999036,147.3098324,0.862707684,0.563265074,6.575175885,1.192169206,0.00538846,0.018216918,5.23E-05,0,0.73613375,0.768803125,0.9706925,0.747298125,0.650751875,0.60292375,0.698245,0.885251875,0.93516,0.653106875,0.62790125,0.737776875,0.6027425,0.738224375,0.545105625,7.31342875,8.536670625,9.70042625,7.73350375,5.892015625,4.459671875,6.46518,9.387214375,10.02242,5.90464625,5.264088125,5.72039625,7.776671875,7.69579125,5.835683125,0.706131096,0.411624354,0.367355919,3.74833298,6.657702283,1.41809404,0.344669408,-0.275260555,0.536655417,12.1371262,1.056896869,0.848833276,0.817907375,0.0763379,-2.268535359,-1.739525104,-4.281627212,-5,0.840316069
Guadalupe,121002,313,7,0.851394261,0.510000006,10.88571441,15.99999959,73.11428506,10.71428571,0.049144999,0.133079999,0.401886789,0.26880679,145.325701,0.910257288,0.799485424,7.019149503,1.505269377,0.006501002,0.052048336,0.000261422,0.000654301,0.649204286,0.73654,0.508905714,1.009172857,0.583945714,1.047018571,0.940904286,0.653241429,1.370555714,0.611805714,0.796232857,1.020181429,0.915397143,0.751215714,0.818842857,1.613997143,1.614341429,1.138311429,1.948957143,1.12634,2.563521429,2.516188571,1.184388571,3.58431,1.744232857,1.590122857,3.677612857,1.96475,1.84698,1.932235714,1.611835123,1.175053023,-0.292429819,3.299350604,8.550689157,1.029963223,0.221686714,-0.39589627,0.518465804,12.05511099,1.115087555,1.106505807,0.846284493,0.177614227,-2.187019674,-1.283593148,-3.582657208,-3.184222541,1.269580688
Gunnison,140200,93,2,0.235595387,4.024999976,20.30000019,46.75,32.94999886,7,0.139155,0.246759997,0.584905662,0.338145665,244.3886305,0.900053691,0.40064429,16.4930273,2.001529987,0,0.050747128,0,0,0.839195,1.049295,0.9915,1.080965,0.900545,0.82584,0.7938,0.80816,0.910035,0.910225,0.727345,1.016685,0.938135,0.841685,0.94148,2.401945,2.627995,3.33071,2.57079,2.255185,1.95279,2.11087,2.251865,2.246465,2.63574,1.923095,2.561575,3.35295,2.213155,2.53056,1.79850347,0.506799682,0.604765882,4.505552152,5.740208956,0.84509804,0.373034852,-0.232914174,0.581502937,15.63293416,1.101205333,0.68537669,1.217300378,0.301362101,-5,-1.294588532,-6,-5,1.341082947
Humboldt,160401,250,35,0.259436123,1.725357157,13.79428565,43.07428556,43.13142877,18.48571429,0.119061053,0.254539998,0.505660382,0.251120385,109.3867187,0.805410751,0.312060336,8.708775447,1.489631764,0.002637933,0.029355262,0.000141168,0.000157032,0.757786286,0.884345143,1.084505429,0.774222,0.809573429,0.746091143,0.854254571,1.000100286,0.942941143,0.894002857,0.734202571,1.202663714,0.921748857,1.186101143,0.688034857,6.76746,8.926078286,9.912196857,7.061497714,6.817572286,5.032969714,6.787636286,9.839981429,8.919651429,7.073176571,5.369219714,8.69894,10.31284857,11.635082,6.809017143,1.01146072,0.534427816,0.23687901,3.714065919,6.567452229,1.266836236,0.345052247,-0.296141071,0.501119132,10.45881058,1.001196398,0.592725411,0.939957093,0.173078924,-2.578736318,-1.532314044,-3.850263448,-3.8040113,1.005714035
Iowa,70802,129,32,0.195709133,1.768000005,21.47499988,40.04374985,38.48124992,0.5,0.112375002,0.101685,0.390566034,0.288881034,146.391216,0.91307949,0.793841019,4.050156034,1.000324367,0,0.00780725,0,0,0.630293438,0.641996875,0.771889375,0.70433625,0.682287813,0.718153438,0.680484063,0.527413438,0.470872813,0.531245,0.559437188,0.787904063,0.872519375,0.60341125,0.566305,1.7578875,1.437175313,1.585865938,1.813901563,1.480968438,1.820069688,1.657606563,1.22436375,1.060016563,1.171400313,1.161195,1.65319875,2.396418125,1.250851875,1.20023625,1.159142114,0.458262169,0.247482262,4.634112631,6.203325715,-0.301029996,0.335223809,-0.408305528,0.537476543,12.09922378,1.119105483,1.099493642,0.607471755,0.000140848,-5,-2.107501889,-6,-5,1.076634624
James,101600,288,48,0.258552378,2.58295455,23.70000015,49.99166671,26.30833312,0.260869565,0.172386192,0.34076714,0.531177003,0.190409863,58.19232549,0.921994453,0.77284192,4.885692885,1.418263905,0.003331883,0.031600776,0,9.35E-05,0.868465625,0.859205,1.0769175,0.9189125,0.751763958,0.743862083,0.958580625,0.6575525,0.732956667,0.755328958,0.574252083,0.827683333,0.986208542,0.751157708,0.998295833,2.738927708,2.462420208,3.323355,2.838823958,2.038794167,2.287926667,3.499414167,1.866547917,2.071259583,1.956429375,1.790395833,2.130144167,3.304532292,1.837317708,2.662385625,1.387988059,0.533419165,0.412116764,4.868264593,5.129164953,-0.583576586,0.415194161,-0.274760736,0.436359786,7.628389442,1.132385377,1.074000636,0.688926164,0.15175705,-2.477310204,-1.500302258,-6,-4.029320581,1.17812905
Jordan,160202,335,5,0.395615761,1.584000015,20,40.44000015,39.55999985,10,0.181440013,0.288539993,0.524528306,0.235988313,72.55428854,0.81,0.364,3.676955262,1.4,0.004523893,0,9.80E-05,0,0.57069,0.721676,0.77018,0.623192,0.686224,0.602422,0.563584,0.623506,0.644516,0.637392,0.528992,0.630336,0.495098,0.628532,0.512482,4.303826,5.56271,6.375424,4.799378,4.325924,3.483736,4.329014,5.669514,5.271734,4.584904,3.681534,3.912056,5.621064,5.465976,4.520118,0.645738782,0.680240403,0.199755181,4.472135955,6.289674065,1,0.425957759,-0.280231071,0.485786283,8.517880519,1.005285079,0.647662772,0.565488346,0.146128036,-2.344487635,-3,-4.00862594,-5,0.803578734
Kanawha,50500,222,12,0.408129522,2.98333327,23.20833318,52.90833346,23.88333333,21.25,0.164680002,0.347359992,0.547169816,0.199809824,69.10804027,0.93,0.76,3.109339049,1.727272727,0.001367221,0.030448277,0.006470204,0.006673868,0.748778333,0.757065,0.609959167,0.5201925,0.594275833,0.740055833,0.7606425,0.806581667,0.778468333,0.610576667,0.7883325,0.664714167,0.749665,0.6142,0.719443333,1.2950725,1.333135833,1.0123375,0.821431667,0.980805,1.22162,1.343843333,1.406028333,1.288764167,1.01041,1.324948333,1.093396667,1.231091667,0.9868225,1.2255075,1.632628228,0.693002735,0.474701771,4.817502795,4.887057737,1.327358934,0.405807839,-0.261877868,0.447000922,8.313124579,1.145191014,1.058823639,0.492668081,0.237360916,-2.864161241,-1.516437282,-2.189082005,-2.17562237,1.277743412
Kansas,102701,144,27,0.3475129,1.977499992,25.97777786,49.12222223,24.90370366,0.352941176,0.202771115,0.310353331,0.494758912,0.184405581,44.69861869,0.922849913,0.774300174,3.473299893,1.416666667,0,0.106298718,0.001206565,0,0.726184815,0.563052963,0.748105185,0.710407037,0.626630741,0.504361481,0.655365926,0.568181111,0.59878037,0.572024815,0.625073704,0.60842,0.765444074,0.68373037,0.664038519,2.147918148,1.379573704,2.03597963,1.94975963,1.372400741,1.335399259,1.968288889,1.30150963,1.29521,1.260758889,1.385039259,1.653057407,2.71467037,1.636644815,1.63453037,1.061064249,0.630442495,0.29611649,5.096839988,4.990361075,-0.452297671,0.450301138,-0.305606374,0.42942471,6.685702558,1.133711046,1.075742794,0.540742283,0.151267675,-5,-0.973471975,-2.91844931,-5,1.030079729
Kaskaskia,71402,134,57,0.44306285,1.334399998,18.45438599,66.05789472,14.25964914,3,0.181753996,0.337672505,0.503396223,0.144402966,38.85310825,0.908144109,0.693253328,2.787046788,1.448304447,0.002070938,0.028301283,0.000196067,0,0.470162807,0.647206316,0.631120877,0.550534737,0.572450351,0.643555088,0.629301228,0.730178421,0.487285439,0.455124912,0.688388246,0.485407544,0.541015439,0.543657895,0.600940175,1.258499298,1.562210351,1.304503509,1.228055439,1.243861404,1.482717895,1.545463158,1.82271,0.994879298,1.006779649,1.49029614,1.035219474,1.522632105,1.071811053,1.263835614,1.039298783,0.728337235,0.125286033,4.29585684,3.776195061,0.477121255,0.426326162,-0.298090047,0.380003902,6.233226151,1.112132272,0.9838186,0.44514426,0.160859864,-2.683832928,-1.548193878,-3.707595945,-5,1.019460045
Kennebec,10300,174,5,0.097246737,2.665000022,12.2000001,56.57999954,31.21999969,30,0.154880001,0.389890004,0.520754724,0.13086472,16.97718256,0.93,0.76,1.763826382,1.4,0.004423362,0.00780725,0,0,0.5623,0.79125,0.56197,0.522964,0.643968,0.376282,0.436812,0.543564,0.416006,0.487346,0.549338,0.550948,0.53255,0.603196,0.472774,0.976246,1.376322,0.919446,0.832788,1.116502,0.599086,0.765468,0.861502,0.695182,0.805246,0.925482,0.888102,0.895396,0.972978,0.743364,1.273292898,0.317133291,0.425697217,3.492849853,5.58748599,1.477121255,0.393547966,-0.283366782,0.361752291,4.120337675,1.145191014,1.058823639,0.246455834,0.146128036,-2.354247472,-2.107501889,-6,-5,1.128402808
Klamath,180102,87,12,0.21974618,2.612222281,16.22500006,42.35833327,41.41666623,18.41666667,0.124184999,0.344271667,0.489308176,0.145036509,30.04135917,0.851892772,0.563562423,5.244865119,1.666666667,0.004533033,0.017034001,0.000356485,0.000178446,0.866226667,0.9734375,1.0137075,0.848758333,0.822895833,0.614335,0.835606667,0.915969167,1.0513225,0.9934075,0.703539167,1.079200833,0.73553,1.531016667,0.646850833,3.1918775,4.033505833,4.595524167,3.246523333,3.373585833,2.254296667,3.253035833,3.870613333,4.7204825,4.177628333,2.696005,3.984310833,3.03999,6.2928925,2.924685833,1.365542421,0.487898836,0.417010129,4.02802682,6.435578158,1.265211028,0.352398921,-0.310417528,0.380836591,5.480999833,1.045476914,0.849133046,0.719734324,0.22184875,-2.343611158,-1.768683332,-3.447958634,-3.748493972,1.168564256
Laguna-San Diego Coastal,180703,78,21,0.303285361,2.124499993,8.333333311,22.02857145,69.63809513,4.523809524,0.071939996,0.148935,0.471698122,0.322763122,215.2422343,0.93,0.76,1.583609347,1.238095238,0.013908755,0.077154004,0.001937601,0,1.016344118,0.874614706,1.031155294,0.654596471,0.457202353,0.560651765,0.784589412,0.957120588,0.56365,0.981408235,0.443415294,0.750308235,0.879712353,0.977588824,0.773141176,7.517373529,5.675648824,10.89982824,4.588822353,3.659227059,3.484108824,6.744494118,9.984840588,4.532614706,8.248139412,2.832638235,5.169545882,7.082867647,8.214918235,7.254888824,0.82286529,0.583218803,0.327256734,2.886751342,8.344944286,0.655504311,0.268216324,-0.326335853,0.568122454,14.67113609,1.145191014,1.058823639,0.199648056,0.092754053,-1.856711753,-1.112641529,-2.712735584,-5,0.907119226
Lake Champlain-Richelieu River,41504,258,20,0.211411743,3.39105261,17.35999999,44.3550005,38.2850003,11.95,0.131126876,0.359209998,0.541509434,0.182299436,60.58021004,0.914530922,0.760283545,3.011260713,1.65,0.00337784,0.156145009,0.000862694,0,0.565249474,0.869222105,0.607214737,0.518272105,0.655414737,0.549928947,0.520411053,0.602802632,0.492604737,0.568416842,0.577965789,0.488178421,0.680451053,0.619027895,0.608718421,0.862324211,1.361018421,0.930758947,0.805463684,1.011820526,0.854744737,0.830214737,0.9288,0.774802632,0.913887895,0.919205789,0.736924211,1.090958421,0.982785263,0.931601053,1.477049611,0.477764704,0.530334528,4.16653333,6.187487398,1.077367905,0.362114452,-0.266393973,0.42696538,7.783328982,1.121204901,1.059155661,0.478748358,0.217483944,-2.471360872,-0.806471893,-3.064143268,-5,1.215339299
Lake Maurepas,80702,157,9,0.573430151,1.028333336,10.01111105,80.10000102,9.888889088,0,0.08370625,0.381453348,0.488050308,0.10659696,12.24406285,0.926666667,0.766666667,2.803543016,1.666666667,0.000893609,0.208193345,0.002614224,0.013086016,0.575386667,0.403915,0.386376667,0.482975,0.394748333,0.487781667,0.477355,0.522103333,0.454121667,0.429115,0.542888333,0.526486667,0.419443333,0.418101667,0.459015,1.497503333,0.850183333,0.75874,0.909396667,0.777381667,1.072608333,1.140148333,1.108618333,0.944561667,0.907015,1.091145,1.169816667,0.838136667,0.80589,0.909951667,0.927353205,0.859094866,0.012133915,3.164033983,3.144660409,-2,0.289320324,-0.311535409,0.326491899,3.499151732,1.139746934,1.066666286,0.447707224,0.22184875,-3.048852671,-0.681533157,-2.582657208,-1.883192546,0.962991799
Lake Oahe,101301,287,28,0.258827193,2.009642867,19.29642837,34.66071429,46.04285744,1.928571429,0.141276666,0.248095,0.523270438,0.275175437,129.7598001,0.922432435,0.775135131,5.130373761,1.249768309,0.003104396,0.010180655,9.41E-05,0,0.798313929,0.860276071,1.216257857,1.021703214,0.8140775,0.79956,0.883298571,0.806595357,0.695311429,0.705895,0.6866025,0.755451786,0.941632857,0.637650714,0.935955357,2.490060357,2.673162143,4.295008929,3.577627143,2.600150714,2.6173575,3.88312,2.428802143,2.480028929,2.045478214,2.034473571,1.916761429,3.4736375,1.876602143,2.573772143,1.332443031,0.533732941,0.303118886,4.392770012,6.78548874,0.285235728,0.375867884,-0.2812738,0.52457167,11.39121592,1.133062896,1.076742101,0.710149006,0.096829508,-2.508022857,-1.992224298,-4.026354707,-5,1.154314962
Lavaca,121001,312,3,0.703796237,0.733333349,4.400000016,12.9333334,82.66666667,0,0.052794999,0.117620002,0.373584918,0.255964917,106.5983662,0.9,0.82,8.047378541,1,0,0.140530508,0.000914978,0.000654301,0.57786,0.658263333,0.528523333,0.727116667,0.555696667,0.801843333,0.81272,0.48887,1.255143333,0.616016667,0.7397,1.140606667,0.79871,0.710333333,0.75762,1.404656667,1.35668,1.14929,1.33059,1.030266667,1.80958,1.9664,0.87261,2.971223333,1.566086667,1.471676667,3.990936667,1.692546667,1.778043333,1.67431,1.418072483,0.995306183,-0.134698564,2.0976177,9.092121131,-2,0.229771624,-0.427610665,0.505929755,10.32464848,1.101134743,1.132647296,0.905654431,0,-5,-0.852229384,-3.038589164,-3.184222541,1.190828486
Lewis and Clark Lake,101701,232,13,0.468373757,2.018461558,25.2999999,46.26923121,28.43076959,0.384615385,0.183544288,0.33841286,0.474393531,0.135980671,25.29800655,0.918186573,0.798626854,5.595729421,1.2,0.008525026,0.018737401,0.003764483,0.00039258,0.785800769,0.688635385,0.864085385,0.796776154,0.687669231,0.604097692,0.800588462,0.643223077,0.704379231,0.72756,0.543430769,0.767651538,0.851346923,0.775554615,0.745806154,2.477711538,1.812632308,2.460430769,2.294624615,1.892257692,1.761983846,2.378204615,1.718416923,1.81693,1.780334615,1.411204615,2.000953077,3.624943077,1.864346923,1.8997,1.175129678,0.753750794,0.305020483,5.029910526,5.332051162,-0.414973348,0.42842069,-0.323861242,0.368755571,5.029712373,1.126597639,1.105434486,0.747856706,0.079181246,-2.069304297,-1.727290647,-2.424294716,-3.406071291,1.084033984
Little,120702,306,12,0.503742301,1.163,20.35000018,33.7249999,45.92500035,1.5,0.157753332,0.283948329,0.444811316,0.160076826,44.22183328,0.900902351,0.818195297,6.602360513,1.5,0.00184977,0.029667552,7.84E-05,0.00019629,0.511620833,0.557305833,0.598811667,0.887168333,0.491313333,0.72663,0.59511,0.509758333,0.8430575,0.508620833,0.767694167,0.724306667,0.726191667,0.519146667,0.623599167,1.7102175,1.467084167,1.549728333,2.33989,1.192363333,2.368575,2.173176667,1.1034825,2.7018825,1.648950833,1.894828333,3.549235833,2.199459167,1.683635,2.07935,0.974876709,0.7891405,0.065579715,4.511097448,6.77679868,0.176091259,0.397181737,-0.351824173,0.400096021,6.649949871,1.102324335,1.130303138,0.819699235,0.176091259,-2.732882326,-1.527718292,-4.105535953,-3.707101287,0.98735845
Little Colorado,150200,65,18,0.520307398,1.43066667,20.60000016,30.39444465,49.00555489,4.555555556,0.122284998,0.245150005,0.520754702,0.275604697,141.9344988,0.87475358,0.571717007,2.224684031,1.538463598,0.003418053,0.120454721,8.40E-05,0,0.543160556,0.659631111,0.583869444,0.686897222,0.643956111,0.643210556,0.603071111,0.510887778,0.551057222,0.777152778,0.500795556,0.542836111,0.696147778,0.581017222,0.592630556,8.071991111,8.126530556,9.569510556,9.973644444,7.826524444,7.642118889,8.13527,6.616685556,7.75983,13.29759167,5.524140556,7.818118333,12.20054278,7.251309444,8.531484444,0.54757525,0.805711149,0.15553846,4.538722304,7.000396766,0.658541347,0.349692719,-0.2833668,0.524980663,11.9136266,1.070271609,0.857363384,0.347268337,0.187087225,-2.466221232,-0.919176174,-4.07557273,-5,0.739983277
Little Missouri,101102,212,5,0.414156694,1.254000006,12.93999977,27.94000015,59.12000046,0.2,0.111713332,0.237193341,0.498113191,0.26091985,110.6965462,0.93,0.76,1.345180717,1,0.000965097,0.051527853,0,0,0.726368,0.889942,1.023404,0.8556,0.804726,0.712308,0.891828,0.930986,0.710136,0.806026,0.663066,0.654204,0.795682,0.598792,0.709236,3.728728,3.710472,5.237452,3.902036,4.059958,3.560496,4.175312,3.869474,3.156352,3.21147,2.3886,2.12954,4.689164,1.990628,2.240284,1.043228096,0.699127439,0.098297539,3.597221118,7.688953145,-0.698970004,0.334235444,-0.302671957,0.510803143,10.52124262,1.145191014,1.058823639,0.128780633,0,-3.015428916,-1.287957953,-6,-5,1.021385381
Long Island,20302,257,2,0.534852788,1.149999976,6.400000095,29.70000076,63.90000153,15,0.063570001,0.212519999,0.392452825,0.179932826,46.41341974,0.900129635,0.819740729,22.27016635,1,0,0.039036252,0.000392134,0,0.69838,0.69216,0.72834,0.58634,0.74007,0.63505,0.63976,0.81924,0.67381,0.65369,0.73558,0.60175,0.87253,0.79744,0.74328,1.07236,1.10325,1.05488,0.83307,1.04875,0.93044,0.95169,1.22579,0.99177,0.91792,1.07252,0.8672,1.2588,1.16549,1.11968,1.936760227,0.820279238,0.060697831,2.529822147,7.993747652,1.176091259,0.252130921,-0.40621254,0.424184896,6.812739518,1.101305222,1.132309964,1.347723461,0,-5,-1.408531885,-3.406565949,-5,1.391675331
Loup,102100,230,34,0.300284371,1.029999997,12.6882354,26.95294115,60.35882389,0.088235294,0.126180001,0.268718331,0.495597485,0.226879155,95.0501448,0.928799828,0.768397935,1.840474164,1.16,0.000631909,0.08253379,5.60E-05,0.000280415,0.750494706,0.698,0.819688529,0.842834412,0.652130882,0.664520588,0.671687647,0.577193529,0.551789118,0.732341765,0.663063824,0.676485882,0.99203,0.706615882,0.726523824,3.160866765,2.422751176,3.680157353,3.010837941,2.298480588,2.300027941,2.946527647,1.756670294,1.686648235,2.083093529,1.930516471,2.056755588,5.431215882,2.200099118,2.379672353,1.008343262,0.579949973,0.012837223,3.562054941,7.769094149,-1.054357662,0.355218244,-0.304870906,0.476318333,9.74936638,1.143211409,1.068715585,0.264929725,0.064457989,-3.199345513,-1.083368209,-4.251663989,-3.552199327,1.004162966
Lower Bear,160102,336,21,0.385410444,1.729000002,25.89047609,54.07619031,20.0333333,3.214285714,0.147086665,0.30413334,0.500628924,0.196495584,81.4532142,0.845189086,0.50386917,5.509091885,2.120894894,0.004096637,0.031229002,0.00014705,0.000736088,0.892692105,0.979133684,1.009902105,1.022485789,0.791279474,0.686247895,0.761042632,0.977695789,0.854123158,0.854182105,0.684901053,0.795693684,0.950284737,1.044029474,0.748313158,4.142709474,5.077028947,4.30768,4.73371,2.981677895,2.384884737,3.152075263,4.943831579,3.775628947,3.140696316,3.012986316,2.717734211,4.942243684,4.812557368,2.908853158,1.246258045,0.66978103,0.237794994,5.088268477,4.475861179,0.507084478,0.383518794,-0.300484063,0.443278224,9.025143445,1.038643607,0.789267372,0.741080016,0.326519146,-2.387572536,-1.505441898,-3.832534681,-3.133070019,1.116359281
Lower Beaver,111002,296,15,0.270472174,1.015000001,16.81333326,38.6733332,44.51333377,1.666666667,0.129932997,0.286570004,0.475849053,0.189279049,60.1750048,0.922371057,0.775253703,5.784718231,1.833333333,0.001930195,0.09446773,0.001529321,0,0.442142,0.657909333,0.438,0.522222,0.430275333,0.509106667,0.414393333,0.627138667,0.465882,0.572635333,0.511236667,0.515421333,0.562622667,0.532677333,0.536571333,3.360918,4.442025333,3.048177333,3.710042,2.352522667,3.23276,3.921172,2.899243333,3.290743333,3.787078,2.752935333,7.09586,5.533988,3.56235,3.921882667,0.582169905,0.546932194,0.006466042,4.100406475,6.671831365,0.22184875,0.360462199,-0.322530791,0.435062121,7.757254978,1.132967799,1.076884119,0.76228221,0.263241435,-2.71439892,-1.024716519,-2.815501342,-5,0.763000593
Lower Brazos,120701,305,22,0.715212528,0.734285721,10.17727265,21.68636338,68.13181825,0.214285714,0.0438925,0.126069998,0.438050318,0.287137552,201.528836,0.909,0.802,10.35488744,1.3,0.00207764,0.081108657,0.000697126,0.000588871,0.557598182,0.582511364,0.549779545,0.760755909,0.530763182,0.806269545,0.619406364,0.602104091,0.908064091,0.565014091,0.87532,0.7603,0.714018182,0.553610909,0.612804091,1.556256818,1.279015455,1.207711364,1.505656818,1.051337273,2.169143182,1.652258636,1.132011364,2.294505455,1.498614545,1.955894091,3.172146364,1.706783636,1.561991364,1.654606818,1.138955076,1.00787998,-0.134134917,3.190183795,8.254200037,-0.669006781,0.209505369,-0.358476,0.535852174,14.19608523,1.113323893,1.109653433,1.015145383,0.113943352,-2.682429714,-1.090932788,-3.156688476,-3.229980032,1.067218382
Lower Chesapeake,20801,342,11,0.295482572,0.74000002,5.136363669,18.5545451,76.30909035,0.363636364,0.048565001,0.143711666,0.371698113,0.227986446,93.11913016,0.917142857,0.785714286,8.174728993,1.285714286,0.002463009,0.035132627,9.80E-05,0,0.55524,0.609891818,0.525561818,0.429355455,0.598319091,0.541099091,0.509748182,0.658033636,0.572561818,0.4591,0.608905455,0.531945455,0.572402727,0.457806364,0.542858182,1.16973,1.376418182,1.25371,0.783626364,1.174111818,1.122251818,1.043708182,1.455900909,1.279337273,0.904371818,1.377070909,1.177596364,1.255943636,0.945800909,1.164543636,1.030610333,0.574700093,-0.130768269,2.266354709,8.735507447,-0.439332694,0.220374683,-0.429809644,0.477479262,9.649825395,1.125042192,1.089520953,0.912473364,0.109144469,-2.608534065,-1.454289375,-4.00862594,-5,1.015189802
Lower Cimarron,110500,264,15,0.490348052,1.114666659,16.0066666,31.14000006,52.85333315,0.444444444,0.134714,0.227450008,0.475471694,0.248021687,102.7096849,0.910535624,0.713258986,2.986028877,1.25,0.003180434,0.009226751,7.13E-05,0,0.467155333,0.668845333,0.408018,0.59758,0.45395,0.495464667,0.490301333,0.512097333,0.471246667,0.541337333,0.586056667,0.516612667,0.605044667,0.499593333,0.591396,2.348523333,3.190071333,1.988676,2.718546,1.884732667,2.224828667,3.431243333,1.695271333,2.226935333,2.640808667,2.296759333,4.035916,3.564200667,2.275508667,2.997871333,0.668278549,0.775745616,0.047145011,4.000833238,7.27002979,-0.352182518,0.367034058,-0.322875332,0.498017757,10.13457867,1.115480147,1.005717917,0.475094003,0.096910013,-2.49751359,-2.034951222,-4.146928639,-5,0.817483057
Lower Colorado,150301,64,10,0.175370432,0.286,8.416666825,24.11666711,67.46666591,39.5,0.059269999,0.21400999,0.49584907,0.281839079,167.6214344,0.811270148,0.409624436,7.552990359,1.21507195,0.002010619,0.003903625,0,0,0.606406667,0.515641667,0.852935,0.324081667,0.270891667,0.339281667,0.637376667,0.47365,0.424516667,0.607448333,0.307681667,0.497226667,0.33245,0.364196667,0.458555,32.10936833,20.29713,69.622315,16.01172667,10.35450667,9.368295,41.15302667,28.99377833,17.58233833,32.29356333,11.21995167,22.38031,18.23723167,19.43021833,26.869675,0.369785574,0.432093194,-0.543633967,2.901149225,8.213809464,1.596597096,0.243454306,-0.304650497,0.530885185,12.94686967,1.006426118,0.694523111,0.87811893,0.084601995,-2.696670153,-2.408531885,-6,-5,0.608099971
